Timestamp;p31;p158;p183;p232;p257;p369;p427;p461;p538;p628;p654;p673;p810;p866
2018-05-13 22:45:00;0;0;0;0;6,73;0;4,92;0;0;23,89;0;0;0;0
2018-05-13 22:50:00;0;0;0;0;6,71;0;4,91;0;0;23,85;0;0;0;0
2018-05-13 22:55:00;0;0;0;0;6,72;0;4,92;0;0;23,92;0;0;0;0
2018-05-13 23:00:00;0;0;0;0;6,72;0;4,92;0;0;23,92;0;0;0;0
2018-05-13 23:05:00;0;0;0;0;6,72;0;4,92;0;0;23,95;0;0;0;0
2018-05-13 23:10:00;0;0;0;0;6,72;0;4,92;0;0;23,96;0;0;0;0
2018-05-13 23:15:00;0;0;0;0;6,73;0;4,93;0;0;24,01;0;0;0;0
2018-05-13 23:20:00;0;0;0;0;6,73;0;4,92;0;0;24;0;0;0;0
2018-05-13 23:25:00;0;0;0;0;6,73;0;4,91;0;0;23,97;0;0;0;0
2018-05-13 23:30:00;0;0;0;0;6,74;0;4,93;0;0;24,06;0;0;0;0
2018-05-13 23:35:00;0;0;0;0;6,74;0;4,93;0;0;24,07;0;0;0;0
2018-05-13 23:40:00;0;0;0;0;6,75;0;4,95;0;0;24,14;0;0;0;0
2018-05-13 23:45:00;0;0;0;0;6,75;0;4,92;0;0;24,04;0;0;0;0
2018-05-13 23:50:00;0;0;0;0;6,75;0;4,93;0;0;24,1;0;0;0;0
2018-05-13 23:55:00;0;0;0;0;6,75;0;4,94;0;0;24,14;0;0;0;0
2018-05-14 00:00:00;0;0;0;0;6,75;0;4,94;0;0;24,15;0;0;0;0
2018-05-14 00:05:00;0;0;0;0;6,76;0;4,93;0;0;24,15;0;0;0;0
2018-05-14 00:10:00;0;0;0;0;6,76;0;4,94;0;0;24,2;0;0;0;0
2018-05-14 00:15:00;0;0;0;0;6,76;0;4,95;0;0;24,25;0;0;0;0
2018-05-14 00:20:00;0;0;0;0;6,76;0;4,95;0;0;24,26;0;0;0;0
2018-05-14 00:25:00;0;0;0;0;6,76;0;4,95;0;0;24,27;0;0;0;0
2018-05-14 00:30:00;0;0;0;0;6,77;0;4,95;0;0;24,28;0;0;0;0
2018-05-14 00:35:00;0;0;0;0;6,77;0;4,95;0;0;24,31;0;0;0;0
2018-05-14 00:40:00;0;0;0;0;6,77;0;4,96;0;0;24,35;0;0;0;0
2018-05-14 00:45:00;0;0;0;0;6,77;0;4,96;0;0;24,37;0;0;0;0
2018-05-14 00:50:00;0;0;0;0;6,77;0;4,95;0;0;24,35;0;0;0;0
2018-05-14 00:55:00;0;0;0;0;6,78;0;4,97;0;0;24,41;0;0;0;0
2018-05-14 01:00:00;0;0;0;0;6,78;0;4,97;0;0;24,43;0;0;0;0
2018-05-14 01:05:00;0;0;0;0;6,78;0;4,96;0;0;24,43;0;0;0;0
2018-05-14 01:10:00;0;0;0;0;6,78;0;4,97;0;0;24,46;0;0;0;0
2018-05-14 01:15:00;0;0;0;0;6,78;0;4,97;0;0;24,47;0;0;0;0
2018-05-14 01:20:00;0;0;0;0;6,79;0;4,98;0;0;24,51;0;0;0;0
2018-05-14 01:25:00;0;0;0;0;6,79;0;4,98;0;0;24,53;0;0;0;0
2018-05-14 01:30:00;0;0;0;0;6,79;0;4,98;0;0;24,54;0;0;0;0
2018-05-14 01:35:00;0;0;0;0;6,79;0;4,98;0;0;24,55;0;0;0;0
2018-05-14 01:40:00;0;0;0;0;6,79;0;4,98;0;0;24,56;0;0;0;0
2018-05-14 01:45:00;0;0;0;0;6,79;0;4,98;0;0;24,59;0;0;0;0
2018-05-14 01:50:00;0;0;0;0;6,79;0;4,98;0;0;24,61;0;0;0;0
2018-05-14 01:55:00;0;0;0;0;6,79;0;4,98;0;0;24,63;0;0;0;0
2018-05-14 02:00:00;0;0;0;0;6,79;0;4,99;0;0;24,65;0;0;0;0
2018-05-14 02:05:00;0;0;0;0;6,79;0;4,98;0;0;24,65;0;0;0;0
2018-05-14 02:10:00;0;0;0;0;6,8;0;4,98;0;0;24,67;0;0;0;0
2018-05-14 02:15:00;0;0;0;0;6,8;0;4,99;0;0;24,7;0;0;0;0
2018-05-14 02:20:00;0;0;0;0;6,8;0;4,99;0;0;24,72;0;0;0;0
2018-05-14 02:25:00;0;0;0;0;6,8;0;4,99;0;0;24,73;0;0;0;0
2018-05-14 02:30:00;0;0;0;0;6,81;0;4,99;0;0;24,76;0;0;0;0
2018-05-14 02:35:00;0;0;0;0;6,81;0;4,99;0;0;24,77;0;0;0;0
2018-05-14 02:40:00;0;0;0;0;6,81;0;4,99;0;0;24,79;0;0;0;0
2018-05-14 02:45:00;0;0;0;0;6,82;0;4,99;0;0;24,8;0;0;0;0
2018-05-14 02:50:00;0;0;0;0;6,82;0;5;0;0;24,83;0;0;0;0
2018-05-14 02:55:00;0;0;0;0;6,82;0;5;0;0;24,84;0;0;0;0
2018-05-14 03:00:00;0;0;0;0;6,82;0;5;0;0;24,86;0;0;0;0
2018-05-14 03:05:00;0;0;0;0;6,82;0;5;0;0;24,87;0;0;0;0
2018-05-14 03:10:00;0;0;0;0;6,83;0;5;0;0;24,9;0;0;0;0
2018-05-14 03:15:00;0;0;0;0;6,83;0;5;0;0;24,91;0;0;0;0
2018-05-14 03:20:00;0;0;0;0;6,83;0;5;0;0;24,92;0;0;0;0
2018-05-14 03:25:00;0;0;0;0;6,83;0;5;0;0;24,94;0;0;0;0
2018-05-14 03:30:00;0;0;0;0;6,83;0;5;0;0;24,95;0;0;0;0
2018-05-14 03:35:00;0;0;0;0;6,83;0;5;0;0;24,97;0;0;0;0
2018-05-14 03:40:00;0;0;0;0;6,84;0;5;0;0;24,99;0;0;0;0
2018-05-14 03:45:00;0;0;0;0;6,84;0;5;0;0;24,99;0;0;0;0
2018-05-14 03:50:00;0;0;0;0;6,84;0;5;0;0;25,01;0;0;0;0
2018-05-14 03:55:00;0;0;0;0;6,84;0;5;0;0;25,03;0;0;0;0
2018-05-14 04:00:00;0;0;0;0;6,84;0;5;0;0;25,04;0;0;0;0
2018-05-14 04:05:00;0;0;0;0;6,84;0;5,01;0;0;25,07;0;0;0;0
2018-05-14 04:10:00;0;0;0;0;6,84;0;5;0;0;25,07;0;0;0;0
2018-05-14 04:15:00;0;0;0;0;6,84;0;5,01;0;0;25,1;0;0;0;0
2018-05-14 04:20:00;0;0;0;0;6,84;0;5,01;0;0;25,11;0;0;0;0
2018-05-14 04:25:00;0;0;0;0;6,84;0;5,01;0;0;25,13;0;0;0;0
2018-05-14 04:30:00;0;0;0;0;6,84;0;5,01;0;0;25,14;0;0;0;0
2018-05-14 04:35:00;0;0;0;0;6,84;0;5,01;0;0;25,15;0;0;0;0
2018-05-14 04:40:00;0;0;0;0;6,83;0;5,01;0;0;25,16;0;0;0;0
2018-05-14 04:45:00;0;0;0;0;6,83;0;5,01;0;0;25,19;0;0;0;0
2018-05-14 04:50:00;0;0;0;0;6,84;0;5,01;0;0;25,2;0;0;0;0
2018-05-14 04:55:00;0;0;0;0;6,83;0;5,01;0;0;25,21;0;0;0;0
2018-05-14 05:00:00;0;0;0;0;6,83;0;5;0;0;25,21;0;0;0;0
2018-05-14 05:05:00;0;0;0;0;6,84;0;5,01;0;0;25,23;0;0;0;0
2018-05-14 05:10:00;0;0;0;0;6,84;0;5,01;0;0;25,25;0;0;0;0
2018-05-14 05:15:00;0;0;0;0;6,84;0;5,01;0;0;25,26;0;0;0;0
2018-05-14 05:20:00;0;0;0;0;6,84;0;5,01;0;0;25,27;0;0;0;0
2018-05-14 05:25:00;0;0;0;0;6,84;0;5,04;0;0;25,38;0;0;0;0
2018-05-14 05:30:00;0;0;0;0;6,84;0;5,04;0;0;25,39;0;0;0;0
2018-05-14 05:35:00;0;0;0;0;6,84;0;5,04;0;0;25,41;0;0;0;0
2018-05-14 05:40:00;0;0;0;0;6,84;0;5,03;0;0;25,41;0;0;0;0
2018-05-14 05:45:00;0;0;0;0;6,83;0;5,03;0;0;25,4;0;0;0;0
2018-05-14 05:50:00;0;0;0;0;6,83;0;5,03;0;0;25,42;0;0;0;0
2018-05-14 05:55:00;0;0;0;0;6,82;0;5,03;0;0;25,43;0;0;0;0
2018-05-14 06:00:00;0;0;0;0;6,83;0;5,03;0;0;25,44;0;0;0;0
2018-05-14 06:05:00;0;0;0;0;6,82;0;5,02;0;0;25,43;0;0;0;0
2018-05-14 06:10:00;0;0;0;0;6,82;0;5,02;0;0;25,44;0;0;0;0
2018-05-14 06:15:00;0;0;0;0;6,82;0;5,02;0;0;25,44;0;0;0;0
2018-05-14 06:20:00;0;0;0;0;6,81;0;5,01;0;0;25,43;0;0;0;0
2018-05-14 06:25:00;0;0;0;0;6,81;0;5,01;0;0;25,44;0;0;0;0
2018-05-14 06:30:00;0;0;0;0;6,81;0;5;0;0;25,42;0;0;0;0
2018-05-14 06:35:00;0;0;0;0;6,81;0;5,01;0;0;25,45;0;0;0;0
2018-05-14 06:40:00;0;0;0;0;6,81;0;5,01;0;0;25,48;0;0;0;0
2018-05-14 06:45:00;0;0;0;0;6,8;0;5;0;0;25,46;0;0;0;0
2018-05-14 06:50:00;0;0;0;0;6,8;0;5;0;0;25,45;0;0;0;0
2018-05-14 06:55:00;0;0;0;0;6,8;0;4,99;0;0;25,45;0;0;0;0
2018-05-14 07:00:00;0;0;0;0;6,79;0;4,99;0;0;25,47;0;0;0;0
2018-05-14 07:05:00;0;0;0;0;6,79;0;5;0;0;25,5;0;0;0;0
2018-05-14 07:10:00;0;0;0;0;6,79;0;4,99;0;0;25,47;0;0;0;0
2018-05-14 07:15:00;0;0;0;0;6,77;0;4,98;0;0;25,45;0;0;0;0
2018-05-14 07:20:00;0;0;0;0;6,78;0;4,98;0;0;25,46;0;0;0;0
2018-05-14 07:25:00;0;0;0;0;6,77;0;4,97;0;0;25,46;0;0;0;0
2018-05-14 07:30:00;0;0;0;0;6,77;0;4,98;0;0;25,49;0;0;0;0
2018-05-14 07:35:00;0;0;0;0;6,76;0;4,98;0;0;25,5;0;0;0;0
2018-05-14 07:40:00;0;0;0;0;6,78;0;4,99;0;0;25,58;0;0;0;0
2018-05-14 07:45:00;0;0;0;0;6,77;0;4,99;0;0;25,57;0;0;0;0
2018-05-14 07:50:00;0;0;0;0;6,75;0;4,98;0;0;25,54;0;0;0;0
2018-05-14 07:55:00;0;0;0;0;6,75;0;4,97;0;0;25,51;0;0;0;0
2018-05-14 08:00:00;0;0;0;0;6,76;0;4,98;0;0;25,58;0;0;0;0
2018-05-14 08:05:00;0;0;0;0;6,75;0;4,97;0;0;25,58;0;0;0;0
2018-05-14 08:10:00;0;0;0;0;6,74;0;4,98;0;0;25,59;0;0;0;0
2018-05-14 08:15:00;0;0;0;0;6,75;0;4,98;0;0;25,6;0;0;0;0
2018-05-14 08:20:00;0;0;0;0;6,74;0;4,97;0;0;25,59;0;0;0;0
2018-05-14 08:25:00;0;0;0;0;6,74;0;4,97;0;0;25,63;0;0;0;0
2018-05-14 08:30:00;0;0;0;0;6,73;0;4,97;0;0;25,61;0;0;0;0
2018-05-14 08:35:00;0;0;0;0;6,74;0;4,97;0;0;25,63;0;0;0;0
2018-05-14 08:40:00;0;0;0;0;6,74;0;4,98;0;0;25,68;0;0;0;0
2018-05-14 08:45:00;0;0;0;0;6,72;0;4,97;0;0;25,65;0;0;0;0
2018-05-14 08:50:00;0;0;0;0;6,75;0;4,97;0;0;25,69;0;0;0;0
2018-05-14 08:55:00;0;0;0;0;6,72;0;4,98;0;0;25,74;0;0;0;0
2018-05-14 09:00:00;0;0;0;0;6,73;0;4,98;0;0;25,75;0;0;0;0
2018-05-14 09:05:00;0;0;0;0;6,72;0;4,97;0;0;25,74;0;0;0;0
2018-05-14 09:10:00;0;0;0;0;6,71;0;4,98;0;0;25,76;0;0;0;0
2018-05-14 09:15:00;0;0;0;0;6,71;0;4,97;0;0;25,75;0;0;0;0
2018-05-14 09:20:00;0;0;0;0;6,7;0;4,97;0;0;25,75;0;0;0;0
2018-05-14 09:25:00;0;0;0;0;6,71;0;4,98;0;0;25,81;0;0;0;0
2018-05-14 09:30:00;0;0;0;0;6,7;0;4,98;0;0;25,81;0;0;0;0
2018-05-14 09:35:00;0;0;0;0;6,69;0;4,98;0;0;25,85;0;0;0;0
2018-05-14 09:40:00;0;0;0;0;6,7;0;4,98;0;0;25,85;0;0;0;0
2018-05-14 09:45:00;0;0;0;0;6,69;0;4,99;0;0;25,9;0;0;0;0
2018-05-14 09:50:00;0;0;0;0;6,69;0;4,97;0;0;25,84;0;0;0;0
2018-05-14 09:55:00;0;0;0;0;6,68;0;4,97;0;0;25,85;0;0;0;0
2018-05-14 10:00:00;0;0;0;0;6,67;0;4,98;0;0;25,93;0;0;0;0
2018-05-14 10:05:00;0;0;0;0;6,67;0;4,98;0;0;25,91;0;0;0;0
2018-05-14 10:10:00;0;0;0;0;6,67;0;4,97;0;0;25,89;0;0;0;0
2018-05-14 10:15:00;0;0;0;0;6,65;0;4,97;0;0;25,9;0;0;0;0
2018-05-14 10:20:00;0;0;0;0;6,65;0;4,98;0;0;25,95;0;0;0;0
2018-05-14 10:25:00;0;0;0;0;6,66;0;4,99;0;0;26,03;0;0;0;0
2018-05-14 10:30:00;0;0;0;0;6,64;0;4,96;0;0;25,9;0;0;0;0
2018-05-14 10:35:00;0;0;0;0;6,65;0;4,98;0;0;26,02;0;0;0;0
2018-05-14 10:40:00;0;0;0;0;6,64;0;4,98;0;0;26,02;0;0;0;0
2018-05-14 10:45:00;0;0;0;0;6,62;0;4,98;0;0;26,04;0;0;0;0
2018-05-14 10:50:00;0;0;0;0;6,65;0;4,98;0;0;26,05;0;0;0;0
2018-05-14 10:55:00;0;0;0;0;6,63;0;4,99;0;0;26,08;0;0;0;0
2018-05-14 11:00:00;0;0;0;0;6,61;0;4,97;0;0;26,02;0;0;0;0
2018-05-14 11:05:00;0;0;0;0;6,61;0;4,98;0;0;26,11;0;0;0;0
2018-05-14 11:10:00;0;0;0;0;6,62;0;4,98;0;0;26,11;0;0;0;0
2018-05-14 11:15:00;0;0;0;0;6,64;0;4,97;0;0;26,08;0;0;0;0
2018-05-14 11:20:00;0;0;0;0;6,62;0;4,99;0;0;26,16;0;0;0;0
2018-05-14 11:25:00;0;0;0;0;6,63;0;4,99;0;0;26,16;0;0;0;0
2018-05-14 11:30:00;0;0;0;0;6,65;0;4,98;0;0;26,16;0;0;0;0
2018-05-14 11:35:00;0;0;0;0;6,63;0;4,98;0;0;26,19;0;0;0;0
2018-05-14 11:40:00;0;0;0;0;6,64;0;4,98;0;0;26,2;0;0;0;0
2018-05-14 11:45:00;0;0;0;0;6,64;0;5;0;0;26,27;0;0;0;0
2018-05-14 11:50:00;0;0;0;0;6,65;0;4,99;0;0;26,26;0;0;0;0
2018-05-14 11:55:00;0;0;0;0;6,64;0;4,98;0;0;26,25;0;0;0;0
2018-05-14 12:00:00;0;0;0;0;6,63;0;4,99;0;0;26,27;0;0;0;0
2018-05-14 12:05:00;0;0;0;0;6,63;0;4,98;0;0;26,23;0;0;0;0
2018-05-14 12:10:00;0;0;0;0;6,63;0;4,99;0;0;26,31;0;0;0;0
2018-05-14 12:15:00;0;0;0;0;6,63;0;4,98;0;0;26,28;0;0;0;0
2018-05-14 12:20:00;0;0;0;0;6,62;0;4,97;0;0;26,23;0;0;0;0
2018-05-14 12:25:00;0;0;0;0;6,62;0;4,98;0;0;26,32;0;0;0;0
2018-05-14 12:30:00;0;0;0;0;6,62;0;4,94;0;0;26,18;0;0;0;0
2018-05-14 12:35:00;0;0;0;0;6,61;0;4,93;0;0;26,17;0;0;0;0
2018-05-14 12:40:00;0;0;0;0;6,61;0;4,94;0;0;26,22;0;0;0;0
2018-05-14 12:45:00;0;0;0;0;6,62;0;4,95;0;0;26,26;0;0;0;0
2018-05-14 12:50:00;0;0;0;0;6,62;0;4,93;0;0;26,22;0;0;0;0
2018-05-14 12:55:00;0;0;0;0;6,62;0;4,93;0;0;26,22;0;0;0;0
2018-05-14 13:00:00;0;0;0;0;6,61;0;4,94;0;0;26,26;0;0;0;0
2018-05-14 13:05:00;0;0;0;0;6,62;0;4,93;0;0;26,24;0;0;0;0
2018-05-14 13:10:00;0;0;0;0;6,61;0;4,94;0;0;26,3;0;0;0;0
2018-05-14 13:15:00;0;0;0;0;6,61;0;4,93;0;0;26,29;0;0;0;0
2018-05-14 13:20:00;0;0;0;0;6,62;0;4,95;0;0;26,36;0;0;0;0
2018-05-14 13:25:00;0;0;0;0;6,62;0;4,94;0;0;26,35;0;0;0;0
2018-05-14 13:30:00;0;0;0;0;6,62;0;4,95;0;0;26,39;0;0;0;0
2018-05-14 13:35:00;0;0;0;0;6,63;0;4,95;0;0;26,43;0;0;0;0
2018-05-14 13:40:00;0;0;0;0;6,64;0;4,96;0;0;26,46;0;0;0;0
2018-05-14 13:45:00;0;0;0;0;6,63;0;4,93;0;0;26,36;0;0;0;0
2018-05-14 13:50:00;0;0;0;0;6,63;0;4,94;0;0;26,42;0;0;0;0
2018-05-14 13:55:00;0;0;0;0;6,64;0;4,95;0;0;26,47;0;0;0;0
2018-05-14 14:00:00;0;0;0;0;6,64;0;4,95;0;0;26,46;0;0;0;0
2018-05-14 14:05:00;0;0;0;0;6,64;0;4,95;0;0;26,49;0;0;0;0
2018-05-14 14:10:00;0;0;0;0;6,63;0;4,92;0;0;26,39;0;0;0;0
2018-05-14 14:15:00;0;0;0;0;6,64;0;4,95;0;0;26,52;0;0;0;0
2018-05-14 14:20:00;0;0;0;0;6,64;0;4,94;0;0;26,5;0;0;0;0
2018-05-14 14:25:00;0;0;0;0;6,65;0;4,94;0;0;26,52;0;0;0;0
2018-05-14 14:30:00;0;0;0;0;6,65;0;4,96;0;0;26,62;0;0;0;0
2018-05-14 14:35:00;0;0;0;0;6,64;0;4,95;0;0;26,6;0;0;0;0
2018-05-14 14:40:00;0;0;0;0;6,65;0;4,96;0;0;26,64;0;0;0;0
2018-05-14 14:45:00;0;0;0;0;6,65;0;4,95;0;0;26,61;0;0;0;0
2018-05-14 14:50:00;0;0;0;0;6,66;0;4,96;0;0;26,65;0;0;0;0
2018-05-14 14:55:00;0;0;0;0;6,65;0;4,96;0;0;26,66;0;0;0;0
2018-05-14 15:00:00;0;0;0;0;6,66;0;4,96;0;0;26,68;0;0;0;0
2018-05-14 15:05:00;0;0;0;0;6,66;0;4,96;0;0;26,7;0;0;0;0
2018-05-14 15:10:00;0;0;0;0;6,66;0;4,98;0;0;26,79;0;0;0;0
2018-05-14 15:15:00;0;0;0;0;6,67;0;4,98;0;0;26,82;0;0;0;0
2018-05-14 15:20:00;0;0;0;0;6,67;0;4,98;0;0;26,83;0;0;0;0
2018-05-14 15:25:00;0;0;0;0;6,67;0;4,97;0;0;26,79;0;0;0;0
2018-05-14 15:30:00;0;0;0;0;6,66;0;4,97;0;0;26,81;0;0;0;0
2018-05-14 15:35:00;0;0;0;0;6,67;0;4,97;0;0;26,82;0;0;0;0
2018-05-14 15:40:00;0;0;0;0;6,66;0;4,97;0;0;26,85;0;0;0;0
2018-05-14 15:45:00;0;0;0;0;6,66;0;4,96;0;0;26,83;0;0;0;0
2018-05-14 15:50:00;0;0;0;0;6,67;0;4,97;0;0;26,87;0;0;0;0
2018-05-14 15:55:00;0;0;0;0;6,67;0;4,98;0;0;26,92;0;0;0;0
2018-05-14 16:00:00;0;0;0;0;6,66;0;4,98;0;0;26,92;0;0;0;0
2018-05-14 16:05:00;0;0;0;0;6,66;0;4,98;0;0;26,96;0;0;0;0
2018-05-14 16:10:00;0;0;0;0;6,66;0;4,97;0;0;26,92;0;0;0;0
2018-05-14 16:15:00;0;0;0;0;6,66;0;4,96;0;0;26,91;0;0;0;0
2018-05-14 16:20:00;0;0;0;0;6,66;0;4,98;0;0;26,98;0;0;0;0
2018-05-14 16:25:00;0;0;0;0;6,66;0;4,98;0;0;26,99;0;0;0;0
2018-05-14 16:30:00;0;0;0;0;6,66;0;4,98;0;0;27,01;0;0;0;0
2018-05-14 16:35:00;0;0;0;0;6,66;0;4,98;0;0;27,04;0;0;0;0
2018-05-14 16:40:00;0;0;0;0;6,66;0;4,98;0;0;27,05;0;0;0;0
2018-05-14 16:45:00;0;0;0;0;6,66;0;4,97;0;0;27,03;0;0;0;0
2018-05-14 16:50:00;0;0;0;0;6,66;0;4,97;0;0;27,04;0;0;0;0
2018-05-14 16:55:00;0;0;0;0;6,66;0;4,98;0;0;27,1;0;0;0;0
2018-05-14 17:00:00;0;0;0;0;6,66;0;4,97;0;0;27,05;0;0;0;0
2018-05-14 17:05:00;0;0;0;0;6,66;0;4,97;0;0;27,09;0;0;0;0
2018-05-14 17:10:00;0;0;0;0;6,67;0;4,99;0;0;27,15;0;0;0;0
2018-05-14 17:15:00;0;0;0;0;6,67;0;4,98;0;0;27,13;0;0;0;0
2018-05-14 17:20:00;0;0;0;0;6,66;0;4,97;0;0;27,11;0;0;0;0
2018-05-14 17:25:00;0;0;0;0;6,68;0;4,98;0;0;27,18;0;0;0;0
2018-05-14 17:30:00;0;0;0;0;6,67;0;4,99;0;0;27,23;0;0;0;0
2018-05-14 17:35:00;0;0;0;0;6,67;0;4,97;0;0;27,16;0;0;0;0
2018-05-14 17:40:00;0;0;0;0;6,68;0;4,96;0;0;27,14;0;0;0;0
2018-05-14 17:45:00;0;0;0;0;6,68;0;4,97;0;0;27,2;0;0;0;0
2018-05-14 17:50:00;0;0;0;0;6,69;0;4,97;0;0;27,22;0;0;0;0
2018-05-14 17:55:00;0;0;0;0;6,68;0;4,97;0;0;27,23;0;0;0;0
2018-05-14 18:00:00;0;0;0;0;6,69;0;4,97;0;0;27,23;0;0;0;0
2018-05-14 18:05:00;0;0;0;0;6,68;0;4,96;0;0;27,19;0;0;0;0
2018-05-14 18:10:00;0;0;0;0;6,7;0;4,98;0;0;27,29;0;0;0;0
2018-05-14 18:15:00;0;0;0;0;6,69;0;4,98;0;0;27,3;0;0;0;0
2018-05-14 18:20:00;0;0;0;0;6,7;0;4,98;0;0;27,33;0;0;0;0
2018-05-14 18:25:00;0;0;0;0;6,69;0;4,97;0;0;27,28;0;0;0;0
2018-05-14 18:30:00;0;0;0;0;6,69;0;4,96;0;0;27,26;0;0;0;0
2018-05-14 18:35:00;0;0;0;0;6,69;0;4,99;0;0;27,42;0;0;0;0
2018-05-14 18:40:00;0;0;0;0;6,7;0;4,98;0;0;27,38;0;0;0;0
2018-05-14 18:45:00;0;0;0;0;6,7;0;4,98;0;0;27,4;0;0;0;0
2018-05-14 18:50:00;0;0;0;0;6,71;0;4,99;0;0;27,44;0;0;0;0
2018-05-14 18:55:00;0;0;0;0;6,7;0;4,98;0;0;27,43;0;0;0;0
2018-05-14 19:00:00;0;0;0;0;6,7;0;4,98;0;0;27,46;0;0;0;0
2018-05-14 19:05:00;0;0;0;0;6,7;0;4,98;0;0;27,45;0;0;0;0
2018-05-14 19:10:00;0;0;0;0;6,7;0;4,98;0;0;27,47;0;0;0;0
2018-05-14 19:15:00;0;0;0;0;6,71;0;4,98;0;0;27,47;0;0;0;0
2018-05-14 19:20:00;0;0;0;0;6,71;0;4,97;0;0;27,46;0;0;0;0
2018-05-14 19:25:00;0;0;0;0;6,7;0;4,99;0;0;27,54;0;0;0;0
2018-05-14 19:30:00;0;0;0;0;6,7;0;4,97;0;0;27,49;0;0;0;0
2018-05-14 19:35:00;0;0;0;0;6,71;0;4,99;0;0;27,59;0;0;0;0
2018-05-14 19:40:00;0;0;0;0;6,71;0;4,96;0;0;27,49;0;0;0;0
2018-05-14 19:45:00;0;0;0;0;6,71;0;4,98;0;0;27,56;0;0;0;0
2018-05-14 19:50:00;0;0;0;0;6,71;0;4,98;0;0;27,58;0;0;0;0
2018-05-14 19:55:00;0;0;0;0;6,71;0;4,98;0;0;27,61;0;0;0;0
2018-05-14 20:00:00;0;0;0;0;6,71;0;4,96;0;0;27,54;0;0;0;0
2018-05-14 20:05:00;0;0;0;0;6,71;0;4,98;0;0;27,62;0;0;0;0
2018-05-14 20:10:00;0;0;0;0;6,71;0;4,98;0;0;27,67;0;0;0;0
2018-05-14 20:15:00;0;0;0;0;6,72;0;4,99;0;0;27,68;0;0;0;0
2018-05-14 20:20:00;0;0;0;0;6,71;0;4,99;0;0;27,73;0;0;0;0
2018-05-14 20:25:00;0;0;0;0;6,72;0;4,98;0;0;27,69;0;0;0;0
2018-05-14 20:30:00;0;0;0;0;6,72;0;4,98;0;0;27,73;0;0;0;0
2018-05-14 20:35:00;0;0;0;0;6,71;0;4,97;0;0;27,7;0;0;0;0
2018-05-14 20:40:00;0;0;0;0;6,73;0;5;0;0;27,81;0;0;0;0
2018-05-14 20:45:00;0;0;0;0;6,72;0;4,97;0;0;27,72;0;0;0;0
2018-05-14 20:50:00;0;0;0;0;6,72;0;4,97;0;0;27,74;0;0;0;0
2018-05-14 20:55:00;0;0;0;0;6,72;0;4,97;0;0;27,73;0;0;0;0
2018-05-14 21:00:00;0;0;0;0;6,73;0;4,96;0;0;27,71;0;0;0;0
2018-05-14 21:05:00;0;0;0;0;6,73;0;4,99;0;0;27,87;0;0;0;0
2018-05-14 21:10:00;0;0;0;0;6,72;0;4,97;0;0;27,79;0;0;0;0
2018-05-14 21:15:00;0;0;0;0;6,72;0;4,97;0;0;27,8;0;0;0;0
2018-05-14 21:20:00;0;0;0;0;6,73;0;4,97;0;0;27,83;0;0;0;0
2018-05-14 21:25:00;0;0;0;0;6,71;0;4,95;0;0;27,77;0;0;0;0
2018-05-14 21:30:00;0;0;0;0;6,72;0;4,98;0;0;27,88;0;0;0;0
2018-05-14 21:35:00;0;0;0;0;6,73;0;4,98;0;0;27,93;0;0;0;0
2018-05-14 21:40:00;0;0;0;0;6,73;0;4,98;0;0;27,94;0;0;0;0
2018-05-14 21:45:00;0;0;0;0;6,73;0;4,98;0;0;27,97;0;0;0;0
2018-05-14 21:50:00;0;0;0;0;6,73;0;4,99;0;0;28,02;0;0;0;0
2018-05-14 21:55:00;0;0;0;0;6,74;0;4,98;0;0;28;0;0;0;0
2018-05-14 22:00:00;0;0;0;0;6,73;0;4,98;0;0;27,99;0;0;0;0
2018-05-14 22:05:00;0;0;0;0;6,73;0;4,99;0;0;28,05;0;0;0;0
2018-05-14 22:10:00;0;0;0;0;6,73;0;5;0;0;28,08;0;0;0;0
2018-05-14 22:15:00;0;0;0;0;6,73;0;4,99;0;0;28,08;0;0;0;0
2018-05-14 22:20:00;0;0;0;0;6,74;0;4,99;0;0;28,1;0;0;0;0
2018-05-14 22:25:00;0;0;0;0;6,73;0;5;0;0;28,14;0;0;0;0
2018-05-14 22:30:00;0;0;0;0;6,73;0;4,98;0;0;28,09;0;0;0;0
2018-05-14 22:35:00;0;0;0;0;6,73;0;4,99;0;0;28,15;0;0;0;0
2018-05-14 22:40:00;0;0;0;0;6,73;0;5;0;0;28,19;0;0;0;0
2018-05-14 22:45:00;0;0;0;0;6,74;0;5,01;0;0;28,24;0;0;0;0
2018-05-14 22:50:00;0;0;0;0;6,74;0;5;0;0;28,21;0;0;0;0
2018-05-14 22:55:00;0;0;0;0;6,73;0;5;0;0;28,24;0;0;0;0
2018-05-14 23:00:00;0;0;0;0;6,74;0;5;0;0;28,26;0;0;0;0
2018-05-14 23:05:00;0;0;0;0;6,74;0;4,99;0;0;28,23;0;0;0;0
2018-05-14 23:10:00;0;0;0;0;6,75;0;5,01;0;0;28,33;0;0;0;0
2018-05-14 23:15:00;0;0;0;0;6,75;0;5,02;0;0;28,4;0;0;0;0
2018-05-14 23:20:00;0;0;0;0;6,75;0;5,02;0;0;28,39;0;0;0;0
2018-05-14 23:25:00;0;0;0;0;6,75;0;5;0;0;28,34;0;0;0;0
2018-05-14 23:30:00;0;0;0;0;6,75;0;5,01;0;0;28,38;0;0;0;0
